id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
253312,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),2,"""BBC Monitoring Africa,2017-03-10,MPs in Ethiopia's Oromiya state urge action over ethnic row"";""BBC Monitoring Africa,2017-03-08,Ethiopia's Oromiya state concerned over border clashes""",BBC Monitoring Africa;BBC Monitoring Africa,2017-03-10;2017-03-08,MPs in Ethiopia's Oromiya state urge action over ethnic row;Ethiopia's Oromiya state concerned over border clashes,Website: Zehabesha.com of opposition in The parliament of the southern Ethiopia's Oromiya Regional State ,3,Borana zone,Oromiya state,Borana zone,4.883333,38.083333,POINT (38.083333 4.883333),136517,Ethiopia,530,ETH,Africa,2,5,2017-01-15,2017-03-05,0,0,0,0,0,0,5
253315,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),2,"""BBC Monitoring Africa,2017-03-10,MPs in Ethiopia's Oromiya state urge action over ethnic row"";""BBC Monitoring Africa,2017-03-08,Ethiopia's Oromiya state concerned over border clashes""",BBC Monitoring Africa;BBC Monitoring Africa,2017-03-10;2017-03-08,MPs in Ethiopia's Oromiya state urge action over ethnic row;Ethiopia's Oromiya state concerned over border clashes,Website: Zehabesha.com of opposition in The parliament of the southern Ethiopia's Oromiya Regional State ,3,West Hararghe zone,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,ETH,Africa,2,5,2017-01-15,2017-03-05,0,0,0,0,0,0,4
253314,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),2,"""BBC Monitoring Africa,2017-03-10,MPs in Ethiopia's Oromiya state urge action over ethnic row"";""BBC Monitoring Africa,2017-03-08,Ethiopia's Oromiya state concerned over border clashes""",BBC Monitoring Africa;BBC Monitoring Africa,2017-03-10;2017-03-08,MPs in Ethiopia's Oromiya state urge action over ethnic row;Ethiopia's Oromiya state concerned over border clashes,Website: Zehabesha.com of opposition in The parliament of the southern Ethiopia's Oromiya Regional State ,3,Guji zone,Oromiya state,Guji zone,5.31667,39.58333,POINT (39.583330 5.316670),137240,Ethiopia,530,ETH,Africa,2,5,2017-01-15,2017-03-05,0,0,0,0,0,0,5
237619,2017,1,2017,2017,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),2,"""BBC Monitoring Africa,2017-03-10,MPs in Ethiopia's Oromiya state urge action over ethnic row"";""BBC Monitoring Africa,2017-03-08,Ethiopia's Oromiya state concerned over border clashes""",BBC Monitoring Africa;BBC Monitoring Africa,2017-03-10;2017-03-08,MPs in Ethiopia's Oromiya state urge action over ethnic row;Ethiopia's Oromiya state concerned over border clashes,Website: Zehabesha.com of opposition in The parliament of the southern Ethiopia's Oromiya Regional State ,3,East Hararghe zone,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,ETH,Africa,2,5,2017-01-15,2017-03-05,0,0,0,0,0,0,5
229265,2016,1,2016,2016,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,3,"""Agence France Presse,2016-08-08,'About 50 killed' in weekend Ethiopia protests"";""Amnesty International,2016-08-08,Ethiopia: Dozens killed as police use excessive force against peaceful protesters"";""All Africa,2016-08-09,Anti-Government Protests Growing""",Agence France Presse;Amnesty International;All Africa,2016-08-08;2016-08-08;2016-08-09,'About 50 killed' in weekend Ethiopia protests;Ethiopia: Dozens killed as police use excessive force against peaceful protesters;Anti-Government Protests Growing,Anonymous diplomat; credible sources who spoke to Amnesty International,1,Bahir Dar town,Amhara state,Bahir Dar special zone,11.59364,37.39077,POINT (37.390770 11.593640),146595,Ethiopia,530,ETH,Africa,1,1,2016-08-07,2016-08-07,0,0,30,0,30,30,30
256756,2018,1,2018,2018,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),1,"""All Africa,2018-05-27,Somalia: Four People Killed, Houses Burnt in Renewed Somali-Oromo Clashes""",All Africa,2018-05-27,"Somalia: Four People Killed, Houses Burnt in Renewed Somali-Oromo Clashes","The spokesperson for Oromia State, locals, local administrations",5,Oromiya - Somali border,Oromiya state,,7.92601,42.124925,POINT (42.124925 7.926010),140845,Ethiopia,530,ETH,Africa,1,1,2018-05-26,2018-05-26,0,0,0,4,4,4,4
262102,2018,1,2018,2018,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),3,"""AllAfrica,2018-08-29,More Than a Dozen Ethnic Somalis Killed in Fresh Violence in Eastern Ethiopia
CR 	Addis Standard"";""International Crisis Group,2018-09-01,Crisiswatch: Ethiopia - August 2018"";""BBC Monitoring Newsfile,2018-08-29,Dozen killed in Ethiopia ethnic violence""",AllAfrica;International Crisis Group;BBC Monitoring Newsfile,2018-08-29;2018-09-01;2018-08-29,"More Than a Dozen Ethnic Somalis Killed in Fresh Violence in Eastern Ethiopia
CR 	Addis Standard;Crisiswatch: Ethiopia - August 2018;Dozen killed in Ethiopia ethnic violence",Juweria Ali; ONLF; Somali privately-owned Radio Dalsan; Crisiswatch; Addis Standard,2,Chinaksen town,Somali state,Jijiga zone,9.507955,42.607966,POINT (42.607966 9.507955),143726,Ethiopia,530,ETH,Africa,1,1,2018-08-28,2018-08-28,0,10,0,0,10,10,13
34516,1990,1,1990,1990,1,267,Ethiopia: Government,558,Government of Ethiopia - EPRDF,97,530.0,Government of Ethiopia,414,,EPRDF,-1,"IONL 10 February 1990, 4, Reuters 7/2-90",,,,,1,Kimir Dingay,Begemder province,,11.81667,38.21667,POINT (38.216670 11.816670),146597,Ethiopia,530,ETH,Africa,2,2,1990-02-04,1990-02-06,0,3,0,0,3,3,3
33441,1990,1,1990,1990,1,275,Ethiopia: Eritrea,571,Government of Ethiopia - EPLF,97,530.0,Government of Ethiopia,416,,EPLF,-1,BBC Monitoring Service: Africa 15/3-90,,,,,3,Hamassien awrajja,Eritrea province,Hamassien awrajja,15.416666,38.666666,POINT (38.666666 15.416666),151638,Ethiopia,530,ETH,Africa,1,1,1990-03-12,1990-03-12,180,0,0,0,180,180,180
34476,1990,1,1990,1990,1,267,Ethiopia: Government,558,Government of Ethiopia - EPRDF,97,530.0,Government of Ethiopia,414,,EPRDF,-1,BBC Monitoring Service: Africa 4/6-90,,,,,1,Alem,Shewa province,,10.08333,39.03333,POINT (39.033330 10.083330),144439,Ethiopia,530,ETH,Africa,1,1,1990-05-31,1990-05-31,210,0,0,0,210,210,210
32812,1990,1,1990,1990,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,"IONL 1 September 1990, 6",,,,,2,Bambesi woreda,Welega province,,9.75,34.73333,POINT (34.733330 9.750000),143710,Ethiopia,530,ETH,Africa,1,4,1990-08-01,1990-08-31,0,0,0,0,0,0,50
34048,1991,1,1991,1991,1,275,Ethiopia: Eritrea,571,Government of Ethiopia - EPLF,97,530.0,Government of Ethiopia,416,,EPLF,-1,"Africa watch, 250",,,,,1,Asmara,Eritrea province,Hamassien awrajja,15.33333,38.93333,POINT (38.933330 15.333330),151638,Ethiopia,530,ETH,Africa,1,1,1991-03-01,1991-03-01,0,0,1,0,1,1,1
34620,1990,1,1990,1990,1,275,Ethiopia: Eritrea,571,Government of Ethiopia - EPLF,97,530.0,Government of Ethiopia,416,,EPLF,-1,"Reuters 2/10-90, IONL 6 October 1990, 8",,,,,1,Decamhare,Eritrea province,Akele Guzai awrajja,15.07,39.0475,POINT (39.047500 15.070000),151639,Ethiopia,530,ETH,Africa,1,2,1990-09-29,1990-09-30,1420,0,0,0,1420,1420,1420
34514,1990,1,1990,1990,1,267,Ethiopia: Government,558,Government of Ethiopia - EPRDF,97,530.0,Government of Ethiopia,414,,EPRDF,-1,Reuters 7/12-90,,,,,4,Tigray province,Tigray province,,13.5,39.5,POINT (39.500000 13.500000),149480,Ethiopia,530,ETH,Africa,2,2,1990-12-04,1990-12-06,0,154,0,0,154,154,154
33963,1991,1,1991,1991,1,275,Ethiopia: Eritrea,571,Government of Ethiopia - EPLF,97,530.0,Government of Ethiopia,416,,EPLF,-1,"Africa watch, 250",,,,,1,Asmara,Eritrea province,Hamassien awrajja,15.33333,38.93333,POINT (38.933330 15.333330),151638,Ethiopia,530,ETH,Africa,2,4,1991-01-01,1991-01-31,0,0,3,0,0,3,3
8054,1989,1,1989,1989,3,554,SPLM/A - Civilians,1021,SPLM/A - Civilians,466,,SPLM/A,1,,Civilians,-1,"Medhane Tadesse 2007 ""Gambella The impact of local conflict on regional security"" p. 9 http://www.iss.co.za/dynamic/administration/file_manager/file_links/CPRDPAPERGAMBELLA.PDF?link_id=31&slink_id=4451&link_type=12&slink_type=13&tmpl_id=3",,,,,2,Pinyudo town,Illubabor province,,7.75,34.5,POINT (34.500000 7.750000),140830,Ethiopia,530,ETH,Africa,2,4,1989-09-01,1989-09-30,0,0,120,0,120,120,120
35530,1989,1,1989,1989,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Africa Watch, ""Evil days"", 331",,,,,4,Welega province,Welega province,,9.08333,36.55,POINT (36.550000 9.083330),142994,Ethiopia,530,ETH,Africa,1,4,1989-09-01,1989-09-30,0,0,6,0,6,6,6
35303,1989,1,1989,1989,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,Reuters 19/9-89,,,,,1,Gaya Gurach,Welega province,,9.416666,35.416666,POINT (35.416666 9.416666),142991,Ethiopia,530,ETH,Africa,1,1,1989-09-13,1989-09-13,0,0,0,0,0,0,13
32757,1989,1,1989,1989,1,267,Ethiopia: Government,558,Government of Ethiopia - EPRDF,97,530.0,Government of Ethiopia,414,,EPRDF,-1,Reuters 28/9-89,,,,,2,Debark,Begemder province,,13.15611,37.89806,POINT (37.898060 13.156110),148756,Ethiopia,530,ETH,Africa,1,1,1989-09-21,1989-09-21,53,0,0,0,53,53,53
34901,2000,1,2000,2000,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,BBC Monitoring Africa - Political 2/6-00,,,,,4,Somali state,Somali state,,7.0,44.0,POINT (44.000000 7.000000),140129,Ethiopia,530,ETH,Africa,1,2,2000-05-31,2000-06-01,0,0,0,0,0,0,14
35797,2000,1,2000,2000,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),-1,IRIN 17/7-00,,,,,3,West Hararghe zone,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,ETH,Africa,2,3,2000-07-10,2000-07-16,39,0,0,1,40,40,40
35318,2000,1,2000,2000,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa - Political 5/8-00,,,,,4,Oromiya state,Oromiya state,,8.0,39.0,POINT (39.000000 8.000000),141559,Ethiopia,530,ETH,Africa,1,1,2000-07-12,2000-07-12,0,0,0,0,0,0,21
33964,2003,1,2003,2003,2,4569,Afar - Kereyou  ,5179,Afar - Kereyou  ,572,,Afar,635,,Kereyou  ,-1,"Anatomy of a conflict: Afar and Ise, Ethiopia"", John Markakis, Review of African Political Economy No 96 2003",,,,,1,Awash National Park,Afar state,Administrative zone 3,9.08333,40.0,POINT (40.000000 9.083330),143001,Ethiopia,530,ETH,Africa,1,4,2003-01-01,2003-01-31,0,0,0,40,40,40,40
35795,2003,1,2003,2003,2,4683,Oromo - Somali (Ethiopia),5293,Oromo - Somali (Ethiopia),664,,Oromo,685,,Somali (Ethiopia),-1,"EHRC: Another round of Ethnic Conflict Flared up in West Harrarghe, 73rd Specia report",,,,,1,Bordede town,Oromiya state,West Hararghe zone,9.016666,40.383333,POINT (40.383333 9.016666),143001,Ethiopia,530,ETH,Africa,1,1,2003-12-26,2003-12-26,13,0,0,0,13,13,13
71592,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,,,,,AGGREGATION,4,Somali state,Somali state,,7.0,44.0,POINT (44.000000 7.000000),140129,Ethiopia,530,ETH,Africa,2,5,2008-01-01,2008-12-31,0,0,0,25,25,25,0
35284,2005,1,2005,2005,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 7 July: Ethiopian opposition radio Voice of Oromo Liberation audio website on 3 July,,,,Ethiopian opposition radio Voice of Oromo Liberation audio website,1,Borbor,Oromiya state,Borana zone,4.13333,39.0,POINT (39.000000 4.133330),135799,Ethiopia,530,ETH,Africa,1,1,2005-06-30,2005-06-30,0,0,0,0,0,0,5
35275,2009,1,2009,2009,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,"Sudan Tribune 20/3-09: ""Ethiopian forces killed ONLF, OLF top leaders - statement",,,,ministry of defense,5,South-Eastern Ethiopia,,,4.532608,40.682975,POINT (40.682975 4.532608),136522,Ethiopia,530,ETH,Africa,1,2,2009-03-17,2009-03-19,0,1,0,0,1,1,1
35070,2006,1,2006,2006,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 211/2-06:  Radio Freedom, Voice of the Ogadeni People audio website in Somali 10 Feb 06",,,,"Radio Freedom, Voice of the Ogadeni People audio website",5,Lahelow,Somali state,Warder zone,6.605414,45.116375,POINT (45.116375 6.605414),139411,Ethiopia,530,ETH,Africa,1,1,2006-02-01,2006-02-01,0,0,0,0,0,0,5
35212,2006,1,2006,2006,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,Xinhua 15/2-06,,,,police statement,2,Guduru woreda,Oromiya state,East Welega zone,9.533333,37.5,POINT (37.500000 9.533333),143716,Ethiopia,530,ETH,Africa,1,4,2006-03-01,2006-03-31,0,0,0,0,0,0,2
35778,2002,1,2002,2002,2,4682,Ogaden clan (Darod) - Sheikhal clan (Dir),5292,Ogaden clan (Darod) - Sheikhal clan (Dir),663,,Ogaden clan (Darod),682,,Sheikhal clan (Dir),-1,Menkhaus-file (hos Lotta),,,,,2,El Kere woreda,Somali state,Afder zone,6.10363,41.89627,POINT (41.896270 6.103630),138684,Ethiopia,530,ETH,Africa,1,4,2002-03-01,2002-03-31,0,0,0,120,120,120,120
34606,1991,1,1991,1991,1,275,Ethiopia: Eritrea,571,Government of Ethiopia - EPLF,97,530.0,Government of Ethiopia,416,,EPLF,-1,Reuters 31/3-91,,,,,1,Assab,Eritrea province,Dankalia awrajja,13.00917,42.73944,POINT (42.739440 13.009170),148766,Ethiopia,530,ETH,Africa,1,2,1991-03-27,1991-03-29,2400,0,0,0,2400,2400,2400
35520,1991,1,1991,1991,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Africa Watch, ""Evil days"", 248",,,,,1,Adi Quala,Eritrea province,Seraye awrajja,14.63528,38.83417,POINT (38.834170 14.635280),150918,Ethiopia,530,ETH,Africa,1,1,1991-03-28,1991-03-28,0,0,1,0,1,1,1
32259,1991,1,1991,1991,1,267,Ethiopia: Government,558,Government of Ethiopia - EPRDF,97,530.0,Government of Ethiopia,414,,EPRDF,-1,"Young, 242, footnote 71",,,,,1,Sheraro,Tigray province,,14.40076,37.93399,POINT (37.933990 14.400760),150196,Ethiopia,530,ETH,Africa,2,4,1991-04-01,1991-04-30,0,0,0,98,98,98,98
34117,2001,1,2001,2001,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,"Terlinden, Ulf, ""Ethiopia: An inventory of 28 conficts"", 52 DO NOT CIRCULATE REPORT!",,,,Moyale sources,2,Moyale woreda,Oromiya state,Borana zone,3.569166,39.083333,POINT (39.083333 3.569166),135079,Ethiopia,530,ETH,Africa,2,4,2001-10-10,2001-10-20,0,0,0,8,8,8,8
34144,2001,1,2001,2001,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,"Terlinden, Ulf, ""Ethiopia: An inventory of 28 conficts"", 52 DO NOT CIRCULATE REPORT!",,,,Moyale sources,2,Moyale woreda,Oromiya state,Borana zone,3.569166,39.083333,POINT (39.083333 3.569166),135079,Ethiopia,530,ETH,Africa,2,4,2001-10-10,2001-10-20,0,0,0,8,8,8,8
34146,2001,1,2001,2001,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,"Terlinden, Ulf, ""Ethiopia: An inventory of 28 conficts"", 52 DO NOT CIRCULATE REPORT!",,,,Moyale sources,2,Moyale woreda,Oromiya state,Borana zone,3.569166,39.083333,POINT (39.083333 3.569166),135079,Ethiopia,530,ETH,Africa,2,4,2001-10-10,2001-10-20,0,0,0,8,8,8,8
34153,2001,1,2001,2001,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,"Terlinden, Ulf, ""Ethiopia: An inventory of 28 conficts"", 52 DO NOT CIRCULATE REPORT!",,,,Moyale sources,2,Moyale woreda,Oromiya state,Borana zone,3.569166,39.083333,POINT (39.083333 3.569166),135079,Ethiopia,530,ETH,Africa,2,4,2001-10-10,2001-10-20,0,0,0,9,9,9,9
34166,2001,1,2001,2001,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,"Terlinden, Ulf, ""Ethiopia: An inventory of 28 conficts"", 52 DO NOT CIRCULATE REPORT!",,,,Moyale sources,2,Moyale woreda,Oromiya state,Borana zone,3.569166,39.083333,POINT (39.083333 3.569166),135079,Ethiopia,530,ETH,Africa,2,4,2001-10-10,2001-10-20,0,0,0,9,9,9,9
35253,2007,1,2007,2007,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,"BBC Monitoring Africa 6/8-07: Radio Ethiopia, Addis Ababa, in Amharic 1700 gmt 6 Aug 07, 12/8-07: Oromo Liberation Front website, in English 10 Aug 07",,,,,2,Abole locality,Somali state,Degehabur zone,8.416667,43.333333,POINT (43.333333 8.416667),141567,Ethiopia,530,ETH,Africa,2,5,2007-05-21,2007-08-05,0,0,0,0,0,0,147
35472,2007,1,2007,2007,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"HRW June 2008: ""Collective punishment. War crimes and crimes against humanity in the Ogaden are of Ethiopia's Somali regional state"", 52f",,,,,2,Babaase village,Somali state,Degehabur zone,7.64306,44.92583,POINT (44.925830 7.643060),140850,Ethiopia,530,ETH,Africa,1,1,2007-07-24,2007-07-24,0,0,9,0,9,9,9
35656,2007,1,2007,2007,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"HRW June 2008: ""Collective punishment. War crimes and crimes against humanity in the Ogaden are of Ethiopia's Somali regional state"", 56",,,,,2,Aware woreda,Somali state,Degehabur zone,8.339459,44.097479,POINT (44.097479 8.339459),141569,Ethiopia,530,ETH,Africa,1,1,2007-08-19,2007-08-19,0,0,3,0,3,3,3
35218,2007,1,2007,2007,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 30/12-07: Voice of Oromo Liberation audio website in Oromo 29 Dec 07,,,,,1,Dambi,Oromiya state,Borana zone,3.566666,38.966666,POINT (38.966666 3.566666),135078,Ethiopia,530,ETH,Africa,1,1,2007-12-27,2007-12-27,0,0,0,0,0,0,15
35480,1991,1,1991,1991,3,474,Government of Ethiopia - Civilians,941,Government of Ethiopia - Civilians,97,530.0,Government of Ethiopia,1,,Civilians,-1,"Africa Watch, ""Evil days"", 248",,,,,4,Eritrea province,Eritrea province,,15.0,39.0,POINT (39.000000 15.000000),151639,Ethiopia,530,ETH,Africa,1,1,1991-04-03,1991-04-03,0,0,1,0,1,1,1
35216,2009,1,2009,2009,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,NTV Kenya: Inside Rebel Territory: Part 3: http://www.youtube.com/watch?v=d_aQVr1r5KM&feature=related,,,,OLA,4,Oromiya state,Oromiya state,,8.0,39.0,POINT (39.000000 8.000000),141559,Ethiopia,530,ETH,Africa,2,4,2009-06-01,2009-06-30,0,20,0,0,20,20,20
34103,2009,0,2009,2009,2,4924,Borana - Gabra,5534,Borana - Gabra,591,,Borana,609,,Gabra,-1,CEWARN Country Update: September  December 2009. For the Ethiopian Side of the Somali Cluster,,,,,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,1,2009-09-13,2009-09-13,0,1,0,0,1,1,1
35172,2009,1,2009,2009,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,"BBC Monitoring Africa 1/11-09, ""Ethiopia's Oromo rebels claim success over government forces""; Oromo Liberation Front website, in English 31 Oct 09",,,,,1,Seru Abasi,Oromiya state,Arsi zone,7.66667,40.2,POINT (40.200000 7.666670),140841,Ethiopia,530,ETH,Africa,1,2,2009-10-28,2009-10-30,0,0,0,0,0,0,5
32777,2010,1,2010,2010,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 1/2-10, ""Ethiopian Ogaden rebels said inflicting losses on government forces""; Ogaden Online, in English 28 Jan 10",,,,ONLF,4,Somali state,Somali state,,7.0,44.0,POINT (44.000000 7.000000),140129,Ethiopia,530,ETH,Africa,1,4,2010-01-01,2010-01-31,0,0,0,0,0,0,3
34655,2010,1,2010,2010,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 24/4-10, ""Ethiopian rebel group claims killing 216 government forces in southeast""; Ogaden National Liberation Front website, in English 22 Apr 10, All Africa 26/4-10, ""ONLF Warns Companies and Foreign Agencies in the Somali Region"";",,,,"ONLF, Hussein Ali Nor, the information secretary of ONLF",2,Warder town,Somali state,Warder zone,6.97444,45.34083,POINT (45.340830 6.974440),139411,Ethiopia,530,ETH,Africa,1,1,2010-04-16,2010-04-16,0,1,0,0,0,1,55
34735,2010,1,2010,2010,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 19/8-10, ""Ethiopian rebel group claims killing over 100 government soldiers in southeast""; Ogaden Online, in English 19 Aug 10",,,,ONLF,3,Korahe zone,Somali state,Korahe zone,6.74,44.27806,POINT (44.278060 6.740000),139409,Ethiopia,530,ETH,Africa,1,1,2010-07-31,2010-07-31,0,0,0,0,0,0,7
34951,2010,1,2010,2010,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 7/8-10, ""Ethiopia Ogaden rebels claim battle wins against government troops in southeast""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 6 Aug 10",,,,,3,Korahe zone,Somali state,Korahe zone,6.74,44.27806,POINT (44.278060 6.740000),139409,Ethiopia,530,ETH,Africa,1,1,2010-07-31,2010-07-31,0,0,0,0,0,0,4
